dialogue_id,turn_id,speaker,text,emotion,emotion_id,strategy,strategy_id,split
20180903-212834_390_live,3,persuadee,"It makes sense, I definitely plan to help in the future. Are you a real person or a software?",,,,,train
20180903-212834_390_live,4,persuader,I am a real person just trying to help,caring,17,no_strategy,0,train
20180903-212834_390_live,4,persuadee,"That is awesome, I was just wondering. Do you donate a lot to charity?",,,,,train
20180903-212834_390_live,5,persuader,"When I can, I try to help in any way possible wether that be by donating time or money",caring,17,self-modeling,9,train
20180903-212834_390_live,5,persuadee,"I like donating time when I can, in retirement homes and shelters, but that's about it.",,,,,train
20180903-212834_390_live,6,persuader,"Like I said, anything helps, I had the opportunity to go to India on a service tri, and it really helped me realize how much has been handed to me compared to the people there. In the village where we were helping, I learned that starving children were sent up to 5 miles away to gather water for their families while their parents worked in the fields",caring,17,personal-story,10,train
20180903-212834_390_live,6,persuadee,"It bothers me a lot, I try to do my bits, mostly trying to raise awareness, but it is far from enough. I feel powerless, even the idea of donating a few dollars seem meaningless when you know that there are people who could literally donate billions. ",,,,,train
20180903-212834_390_live,7,persuader,"Honestly, just that little bit could provide a lot to places like that. I know it's hard to believe but it's true, I've seen it first hand. Plus, by donating it to a place as credible as Save the Children, you know its going where its needed.",hopeful,20,credibility-appeal,2,train
20180903-212834_390_live,7,persuadee,"Do you know if there is any research done on that? I do believe that you speak the truth, but it would be easier to convince people with actual numbers. I legitimately believe that amassing too much money is wrong, and mathematically it is ridiculous,  the owner of amazon donating half of his wealth would be the same as each person in the world donating 10 dollars. And he would still be 80 billion dollars rich.",,,,,train
20180903-212834_390_live,8,persuader,"Absolutely, I understand. One of the really cool things about this organization is that you can very easily access their financial records and revenue on their website, and you are more than welcome to look that up at  URL but if you were to donate even a fraction of your earnings from this HIT, 86% of that would actually go to the services they are providing for this children in impoverished countries",confident,15,donation-information,6,train
20180903-212834_390_live,8,persuadee,"I'll take a look at it, what happens to the other 14%?",,,,,train
20180903-212834_390_live,9,persuader,9% goes toward fundraising and the other 5% goes toward management and other expenses of the actually organization ,guilty,14,donation-information,6,train
20180903-212834_390_live,9,persuadee,"Yeah, I saw that, last year they made 155 million. Literally 0.1% of Bezos's wealth. Sorry, I'm very salty about this, but you get the point.",,,,,train
20180903-212834_390_live,10,persuader,"Of course, I understand. The rich stay rich. But, not to be pushy, would you like to donate any of the money you would receive for this HIT to this organization?",hopeful,20,no_strategy,0,train
20180903-212834_390_live,10,persuadee,"Sure, it doesn't make sense to complain and not to donate. I'd like to donate all of it, the excuse of the whole bureaucracy I usually use is not valid here. Thanks for the opportunity.",,,,,train
20180903-212834_390_live,11,persuader,You are welcome,content,21,no_strategy,0,train
20180903-213644_620_live,0,persuader," Hi, my name is Robert.",caring,17,no_strategy,0,train
20180903-213644_620_live,0,persuadee,"Hello, my name is Albert. How are you today?",,,,,train
20180903-213644_620_live,1,persuader,"I am fine, have you heard of an organization called "" Save the Children Foundation?",content,21,source-related-inquiry,5,train
20180903-213644_620_live,1,persuadee,"No, I haven't.  What do they do?",,,,,train
20180903-213644_620_live,2,persuader,"Save the Children is an international non-governmental organization that promotes rights, provides relief and helps support children in developing countries",confident,15,credibility-appeal,2,train
20180903-213644_620_live,2,persuadee,What counties are they active in? Is there any area that they're involved in more than others?,,,,,train
20180903-213644_620_live,3,persuader,They are active in all countries. There are no overhead charges.,trusting,3,credibility-appeal,2,train
20180903-213644_620_live,3,persuadee,Impressive. What kind of relief do they try to provide to the children?,,,,,train
20180903-213644_620_live,4,persuader,"Your donation will make a tangible impact for the world such as help ensuring children's rights to health, education and safety.",caring,17,logical-appeal,3,train
20180903-213644_620_live,4,persuadee,What does the donation generally go towards within the organization?,,,,,train
20180903-213644_620_live,5,persuader,The donations go toward helping needy kids.,caring,17,logical-appeal,3,train
20180903-213644_620_live,5,persuadee,"Sure, I'd be glad to donate.",,,,,train
20180903-213644_620_live,6,persuader,I will like a few more minutes of your time to give a little more information.,hopeful,20,no_strategy,0,train
20180903-213644_620_live,6,persuadee,"Absolutely, is there anything you'd like to highlight?",,,,,train
20180903-213644_620_live,7,persuader,You can donate to an individual child or a group of children.,caring,17,donation-information,6,train
20180903-213644_620_live,7,persuadee,Is there any difference to what the children receive if it's the individual or the group?,,,,,train
20180903-213644_620_live,8,persuader,"No, also  Your donation will be directly deducted from your task payment. you can donate from 0.01 to $2.00.",hopeful,20,donation-information,6,train
20180903-213644_620_live,8,persuadee,"Okay, I'll donate the full $2.00.",,,,,train
20180903-213644_620_live,9,persuader,Thank you very much for your donation.,grateful,8,no_strategy,0,train
20180903-213644_620_live,9,persuadee,"I'm sorry, I never said to who.  I'd like to donate the full $2.00 to the group of children if that's okay.",,,,,train
20180903-214235_952_live,0,persuader,Hello,caring,17,no_strategy,0,train
20180903-214235_952_live,0,persuadee,Hi there! How are you?,,,,,train
20180903-214235_952_live,1,persuader,I'm good and you?,content,21,no_strategy,0,train
20180903-214235_952_live,1,persuadee,"Pretty good myself, thank you! What social issue are we supposed to discuss here?",,,,,train
20180903-214235_952_live,2,persuader,I have to ask my partner (which is you) to gie a specific amount of doantion out of his/her task paymet ,hopeful,20,no_strategy,0,train
20180903-214235_952_live,2,persuadee,May I ask for what cause is it for? ,,,,,train
20180903-214235_952_live,3,persuader,"Whatever amount you choose to donate from your payment for this taks will be donated to a children's cahrtiy called Save the Children. Save the Children is an international non-governmental organization that promotes children's rights, provides relief and hleps support children in developing countries.",caring,17,credibility-appeal,2,train
20180903-214235_952_live,3,persuadee,"I see. I guess I can donate $0.20 for now, as I am not guaranteed of how much I will be paid for this task. I really want to support Save the Children since I'm expecting my first child this December and I believe children are a gift from GOD and they should be cherished and taken care of.",,,,,train
20180903-214235_952_live,4,persuader,Any amount you choose to give will be greatly appreciated. I'm not that exact how much we are going to get paid for this task. I didn't read all instructions carefully lol. Aw that's kinda cool. How old are you??,apprehensive,18,personal-related-inquiry,4,train
20180903-214235_952_live,4,persuadee,"Haha. I read that if we finish like 10 responses to each other, the task can be considered a success. I\'m 33 y/o, by the way. It\'s so cool considering that my husband and I only tried getting pregnant in just 2 months after our wedding. We had a long boyfriend/girlfriend relationship before getting married. 9 years to be exact. So this ""little one"" is really a gift from GOD in JESUS\' Name. How about you, tell me something about yourself.",,,,,train
20180903-214235_952_live,5,persuader,I'm 28 years old. Born and raised in Texas. My boyfriend doesn't want to have children until he has his career secured.,sentimental,0,no_strategy,0,train
20180903-214235_952_live,5,persuadee,"Nice. I haven\'t been to Texas. I\'m from California and would love to visit Texas after giving birth. Well, your boyfriend\'s right at some point. It is pretty expensive to have a child these days, anyway. But as they say, ""you can never be ready"" =) So, I think any time is a good time to have babies. If you don\'t mind me asking, how do you feel about your boyfriend\'s decision? I\'d understand if you don\'t want to talk about it ",,,,,train
20180903-214235_952_live,6,persuader,"Well I dont want to have children I prefer adopting one or two. And he is okay with that decision. Yeah you are right, raising children these days are tough. So many expenses. Good thing we have different charities that help out children all over the world, for example, Save the Children. ",sentimental,0,logical-appeal,3,train
20180903-214235_952_live,6,persuadee,"I know, right! I just looked up their website and I didn't know they were helping a LOT of children all over the world. It's nice to hear/read stories of hope especially for our younger generation. I know you'd agree with me when I say being a child nowadays is tougher than our time. So much cyber-bullying, etc. Anyway, back to Save the Children, I think they're doing a pretty good job and would read more about them and their advocacies",,,,,train
20180903-214235_952_live,7,persuader,I blame technology! lol Save the Children is an amazing charity because it really helps people in need. I also went to their websites and read couple of things,trusting,3,credibility-appeal,2,train
20180903-214235_952_live,7,persuadee,"True! Anyways, this has been an eye-opening task. Fulfilling and rewarding at the same time, knowing that we have contributed even a small bit to their cause. I think we can submit this now, don't you think? how do we do that anyway? haha",,,,,train
20180903-214235_952_live,8,persuader,I dont' think we can submit right now I guess we should continue,apprehensive,18,no_strategy,0,train
20180903-214235_952_live,8,persuadee,"Oh okay. hmmm, maybe we really have to have at least 10 chat responses to each other. This is going to be my 9th so let's see. I think we've spent a good amount of time on this one",,,,,train
20180903-214235_952_live,9,persuader,I know. I guess I have to ask you: How much do you like to donate to the charity now? Your donation will be directly deducted from your task payment. You can choose any amount from $0 to all your payment ($2).,hopeful,20,donation-information,6,train
20180903-214235_952_live,9,persuadee,I see. I can donate $0.20,,,,,train
20180903-214235_952_live,10,persuader,now we finished lol,content,21,no_strategy,0,train
20180903-214235_952_live,10,persuadee,It was the 10 chat turns! lol. it was nice chatting with you! May GOD richly bless you and your boyfriend! You can click DONE now. Thanks again,,,,,train
20180903-215035_42_live,0,persuader,"Hello there, how are you doing today, I wonder if you are currently donating to any charitable organiation",caring,17,personal-related-inquiry,4,train
20180903-215035_42_live,0,persuadee,I do not actively donate but if it is offered at a supermarket I may donate.,,,,,train
20180903-215035_42_live,1,persuader,"Well, perhaps you would be interested in making a donation to Save The Children",caring,17,no_strategy,0,train
20180903-215035_42_live,1,persuadee,Can you tell me more about this organization. How do I save the children?,,,,,train
20180903-215035_42_live,2,persuader,"That is the name of the charity, and well, they help children in need, not only with food or resources, but also in developed countries where there are childrens that cannot go to school",confident,15,logical-appeal,3,train
20180903-215035_42_live,2,persuadee,Is this a not for profit organization?,,,,,train
20180903-215035_42_live,3,persuader,"Yes, all of the money you donate goes to helping children in need",caring,17,logical-appeal,3,train
20180903-215035_42_live,3,persuadee,Is there anyway to check progress on the children and where the money is going?,,,,,train
20180903-215035_42_live,4,persuader,You can personally donate to one of their specific funding if you go to one of their offices,trusting,3,donation-information,6,train
20180903-215035_42_live,4,persuadee,Do you know where the offices are located?,,,,,train
20180903-215035_42_live,5,persuader,"They have one in every major city of the country, otherwise you could check on their page",impressed,22,donation-information,6,train
20180903-215035_42_live,5,persuadee,Do you have a website I can check?,,,,,train
20180903-215035_42_live,6,persuader," URL Sure, it is this one",confident,15,donation-information,6,train
20180903-215035_42_live,6,persuadee,Thank you. Do you know if I can directly contribute there or do I have to go to a city to donate?,,,,,train
20180903-215035_42_live,7,persuader,You can directly contribute by making a donation from 0 to 2$ at the end of the task,hopeful,20,donation-information,6,train
20180903-215035_42_live,7,persuadee,This sounds great. I would like to donate 1 dollar.,,,,,train
20180903-215035_42_live,8,persuader,"I am glad you decided to donate, all of your money will be used for a good cause",grateful,8,no_strategy,0,train
20180903-215035_42_live,8,persuadee,I know it will. You seem to know a lot about this organization,,,,,train
20180903-215035_42_live,9,persuader,"Thanks, I will be donating a dollar as well at the end of the task",grateful,8,self-modeling,9,train
20180903-215035_42_live,9,persuadee,That is fantastic I am glad you are,,,,,train
20180903-221028_490_live,0,persuader,"Hi, how are you doing today?",caring,17,no_strategy,0,train
20180903-221028_490_live,0,persuadee,I'm doing great! how about yourself?,,,,,train
20180903-221028_490_live,1,persuader,I'm doing really well.  I was wondering how familiar you are with the effect all the intensifying violence in the world is having on children?,caring,17,personal-related-inquiry,4,train
20180903-221028_490_live,1,persuadee,I'm very familiar with the effect that violence is having on children. Having a younger brother myself I get to see it first hand.,,,,,train
20180903-221028_490_live,2,persuader,Wow. How old is he? What part of the world are you from? In a lot of places because of war and poverty there are just no resources for these kids in danger.,sentimental,0,personal-related-inquiry,4,train
20180903-221028_490_live,2,persuadee,my brother is 9 years old and we live in the southern part of The United States of America.,,,,,train
20180903-221028_490_live,3,persuader,"Have you heard of the organization ""Save the Children?""",caring,17,source-related-inquiry,5,train
20180903-221028_490_live,3,persuadee,No I have not. What can you tell me about it?,,,,,train
20180903-221028_490_live,4,persuader,They are a group dedicated to helping children in danger and need around the world.  They help everywhere from the Rohingya refugees to children devastated by Huricane Harvey down in your region of the US,confident,15,credibility-appeal,2,train
20180903-221028_490_live,4,persuadee,"Ah yes I believe I have heard of that organization before. I really appreciate what all of those people do to help others in trouble, its a very noble cause. ",,,,,train
20180903-221028_490_live,5,persuader,"Yes. And they try to cover all their bases with programs not just for relief, but also education, protection, and health promotion.",caring,17,credibility-appeal,2,train
20180903-221028_490_live,5,persuadee,That's amazing! I didn't know they branched out into other things like education!,,,,,train
20180903-221028_490_live,6,persuader,Yes. Everything from research to direct support of schools and children at all levels.  Would you be interested in hearing how you personally could help Save the Children and make a big difference!,hopeful,20,task-related-inquiry,1,train
20180903-221028_490_live,6,persuadee,"yes, I would love to know how I can help!",,,,,train
20180903-221028_490_live,7,persuader,"Well, as with anything all of these programs cost money to run. So the organization is always looking for donations.  The great thing is that even very small amounts can do amazing things!",hopeful,20,logical-appeal,3,train
20180903-221028_490_live,7,persuadee,Thats great! How can I make a donation?,,,,,train
20180903-221028_490_live,8,persuader,"Well, fortunately the research team we are working with has made it very easy to make a donation if you are interested.  All you have to do is agree to it.  Would you like the details?",trusting,3,donation-information,6,train
20180903-221028_490_live,8,persuadee,yes I would like the details,,,,,train
20180903-221028_490_live,9,persuader,Your donation will be directly deducted from your task payment. You can choose any amount from $0 to $2.  The research team will collect all donations and send it to Save the Children.  How much do you like to donate to the charity now?,hopeful,20,donation-information,6,train
20180903-221028_490_live,9,persuadee,i would like to donate $2,,,,,train
20180903-221028_490_live,10,persuader,That is awesome. Thank you so much.  The children that will be helped appreciate it.  I hope you have a great night.,grateful,8,no_strategy,0,train
20180903-221028_490_live,10,persuadee,its a pleasure to help!,,,,,train
20180903-224911_659_live,0,persuader,hello,caring,17,no_strategy,0,train
20180903-224911_659_live,0,persuadee,hi how are you today,,,,,train
20180903-224911_659_live,1,persuader,"I'm good how are you, kind turker?",caring,17,no_strategy,0,train
20180903-224911_659_live,1,persuadee,"very good today, just turking",,,,,train
20180903-224911_659_live,2,persuader,do you donate to charities?,caring,17,task-related-inquiry,1,train
20180903-224911_659_live,2,persuadee,"sometimes , it depends on what types",,,,,train
20180903-224911_659_live,3,persuader,the ones that help children specifically,caring,17,no_strategy,0,train
20180903-224911_659_live,3,persuadee,"i have in the past, good cause",,,,,train
20180903-224911_659_live,4,persuader,do you volunteer too?,caring,17,task-related-inquiry,1,train
20180903-224911_659_live,4,persuadee,"yes, sometimes with non profits",,,,,train
20180903-224911_659_live,5,persuader,what are your thoughts about child abuse?,sentimental,0,task-related-inquiry,1,train
20180903-224911_659_live,5,persuadee,terrible thing that happens,,,,,train
20180903-224911_659_live,6,persuader,how would you rate a charity that tries to prvent abuse and help injured children?,hopeful,20,task-related-inquiry,1,train
20180903-224911_659_live,6,persuadee,I would think it is very valuable,,,,,train
20180903-224911_659_live,7,persuader,would you donate to that charity?,hopeful,20,no_strategy,0,train
20180903-224911_659_live,7,persuadee,"of course, especially poor children",,,,,train
20180903-224911_659_live,8,persuader,would you donate a portion of this hit reward?,hopeful,20,no_strategy,0,train
20180903-224911_659_live,8,persuadee,"yes, I would to a good childrens cause",,,,,train
20180903-224911_659_live,9,persuader,How much do you like to donate to the charity now? Your donation will be directly deducted from your task payment. You can choose any amount from $0 to all your payment ($2).,hopeful,20,donation-information,6,train
20180903-224911_659_live,9,persuadee,i think one dollar will help ,,,,,train
20180903-224911_659_live,10,persuader,Thank  you,grateful,8,no_strategy,0,train
20180903-233729_555_live,0,persuader,Hello there. How are you today?,caring,17,no_strategy,0,train
20180903-233729_555_live,0,persuadee,I am fine. Just thinking over things.,,,,,train
20180903-233729_555_live,1,persuader,Have you ever heard of Save the Children?,caring,17,source-related-inquiry,5,train
20180903-233729_555_live,1,persuadee,I may have. Can you tell me more?,,,,,train
20180903-233729_555_live,2,persuader,"Save the Children is a charitable organization that promotes children's rights. They also provide relief for children in regions subject to violence and civil unrest, and aid for needy children in developing countries.",caring,17,credibility-appeal,2,train
20180903-233729_555_live,2,persuadee,How did you learn about them?,,,,,train
20180903-233729_555_live,3,persuader,I originally found out about them when someone talked to me about donating to them. Most of what I know about them comes from reading about them online.,caring,17,no_strategy,0,train
20180903-233729_555_live,3,persuadee,What countries do they help in?,,,,,train
20180903-233729_555_live,4,persuader,"They help children in 120 different countries, including the USA and most African, South American, and Asian countries.",content,21,credibility-appeal,2,train
20180903-233729_555_live,4,persuadee,Are donations made securely and safely?,,,,,train
20180903-233729_555_live,5,persuader,"They are. Save the Children is a very highly rated charity, rated 88.3 out of 100 by Charity Navigator in 2016. They also disclose all of their financial information online, to promote transparency in how they spend the money donated to them.",trusting,3,credibility-appeal,2,train
20180903-233729_555_live,5,persuadee,How much of the donation goes to the child?,,,,,train
20180903-233729_555_live,6,persuader,"86% of donations go into programs to help children. Administrative costs are only about 5% of donations, with the remainder going towards fundraising efforts.",grateful,8,logical-appeal,3,train
20180903-233729_555_live,6,persuadee,Is that a good amount? How much can I donate?,,,,,train
20180903-233729_555_live,7,persuader,"5% is a rather low administrative cost for a charity, which is good. And the portion that goes to fundraising generates more donations than the money put into it, so it overall increases the money that gets to those who need it. And any donation helps, even something as low as one or two dollars.",grateful,8,logical-appeal,3,train
20180903-233729_555_live,7,persuadee,What can one to two dollars buy for a child in need?,,,,,train
20180903-233729_555_live,8,persuader,"It depends of course on the region where the child being helped is located. But in some of the poorer parts of the world, a dollar can buy a few days worth of healthy food, or buy an item of clothing for a child who needs it.",grateful,8,logical-appeal,3,train
20180903-233729_555_live,8,persuadee,Can I donate one dollar?,,,,,train
20180903-233729_555_live,9,persuader,"Yes, a 1 dollar donation is perfectly acceptable, and greatly appreciated.",grateful,8,no_strategy,0,train
20180903-233729_555_live,9,persuadee,I want to donate one dollar.,,,,,train
20180903-233729_555_live,10,persuader,Excelent! Thank you very much for your donation.,grateful,8,no_strategy,0,train
20180903-235644_695_live,0,persuader,Hello. I am glad you are joining me here for this important task.,grateful,8,no_strategy,0,train
20180903-235644_695_live,0,persuadee,Hi Thanks,,,,,train
20180903-235644_695_live,1,persuader,You're welcome. I am glad they assigned us this task because it has the potential to help children. Do you consider yourself an empathetic person normally?,caring,17,personal-related-inquiry,4,train
20180903-235644_695_live,1,persuadee,Yes. I am an empathetic person because I have children myself. ,,,,,train
20180903-235644_695_live,2,persuader,Oh that is good! I also have children. I have three girls. You? (I won't ask for any personal details - I promise.),sentimental,0,personal-related-inquiry,4,train
20180903-235644_695_live,2,persuadee,I have a son and a daughter. Both are adults now but it seems like yesterday they were younger. ,,,,,train
20180903-235644_695_live,3,persuader,"Ahh, yes I know what you mean. My oldest will be 21 next week, and the youngers ones are in their late teenage years. It goes by so quickly!",sentimental,0,no_strategy,0,train
20180903-235644_695_live,3,persuadee,Yes it does! My daughter is 19 and she is still living with us. Going to school for nursing. My son is 26 and lives with us because he is autistic and non-verbal.,,,,,train
20180903-235644_695_live,4,persuader,"My husband has a little brother who has Asperger's. Not nearly the level of autism of your son, but I do have empathy for you. ",caring,17,no_strategy,0,train
20180903-235644_695_live,4,persuadee,"Oh thank you so much. Me and my husband are very grateful that he is not as severe as some. He can pretty much understand everything you are saying and he can do many things for himself like eating, bathing, washing his clothes and many other things. It's just that the speech is not there. He started at 2 yrs. but it never developed.",,,,,train
20180903-235644_695_live,5,persuader,"It must be very hard, and also at the same time very rewarding, taking care of a child with special needs.  It is interesting that your daughter is going to school for nursing. Do you think that it's because she has spent her life watching (and I'd assume participating in the) care of her brother?",impressed,22,personal-related-inquiry,4,train
20180903-235644_695_live,5,persuadee,"Yes, that is exactly what she said was the reason she got into nursing! She has been his right hand since she was born. She knows more about him than i do. :)",,,,,train
20180903-235644_695_live,6,persuader,Wow! You must be very proud of her! ,proud,2,no_strategy,0,train
20180903-235644_695_live,6,persuadee,Yes I am. I know you are proud of your daughters. What is your daughter going to college to do?,,,,,train
20180903-235644_695_live,7,persuader,"She graduated with a degree in Interior Design. She has been a designer since she was about 3 years old! LOL  My other girls, though, have no idea what they like, except that they all like taking care of children (all work in day care or nanny jobs).",impressed,22,no_strategy,0,train
20180903-235644_695_live,7,persuadee,That awesome! I always admire people who can visualize what is stylish for a room. I don't know a thing about decorating! And your other two sound like very compassionate and caring young ladies. You have to be to take care of little ones!,,,,,train
20180903-235644_695_live,8,persuader,"I am with you there! I have absolutely zero flair for style. But my daughter has always been able to put things together so well. I honestly don't know where she got it from! But, I am happy that at least someone in the family can make us look good. Haha  And yes, they are all so good with little ones. It does make me feel good to see that. I feel like I must have done some good things right as a mom, if they like kids so much!",proud,2,no_strategy,0,train
20180903-235644_695_live,8,persuadee,Yes indeed! Some people are not as fortunate to have parents such as us. But I think that I did pretty good myself! My son did learn some living skills and learning more and my daughter is in school. ,,,,,train
20180903-235644_695_live,9,persuader,"I am sure you have done a great job with both of your kids! It sounds like they are very special!  I didn't design it this way, but I am glad that we talked about our kids so much. Are you familiar with a charity called Save the Children? I am to ask you if you would please donate all or part of the small stipend that we make for this discussion to that charity tonight.  Would you do that?",trusting,3,source-related-inquiry,5,train
20180903-235644_695_live,9,persuadee,Yes I am familiar and I sure will. I can donate $1 if that is all right. ,,,,,train
20180903-235644_695_live,10,persuader,"Yes, absolutely, $1 would be a lovely donation.  That will be deducted directly from your payment. Is that okay with you?",trusting,3,donation-information,6,train
20180903-235644_695_live,10,persuadee,Yes that is fine. I love to be a part of helping a child in need.,,,,,train
20180903-235644_695_live,11,persuader,"Yes, as do I. I am grateful that there are people like you out there.  I am also very happy that your daughter will be in the nursing profession. It sounds like she comes from a good family!",grateful,8,no_strategy,0,train
20180903-235644_695_live,11,persuadee,Thank you! You sound like you have a lovely family also!! It was so nice to chat with you. I wish you and your family the best.,,,,,train
20180903-235644_695_live,12,persuader,"Thank you for your $1 donation, and for your time and conversation. :)",grateful,8,no_strategy,0,train
20180903-235644_695_live,12,persuadee,Take care and thank you!,,,,,train
20180904-001208_706_live,0,persuader, Given to the needed and less privileged in our society makes a better world ,caring,17,logical-appeal,3,train
20180904-001208_706_live,0,persuadee,"Hello, how are you. yes that's right",,,,,train
20180904-001208_706_live,1,persuader,i am very fine and would want to know if you have considered  giving to support a good course before.... ,hopeful,20,personal-related-inquiry,4,train
20180904-001208_706_live,1,persuadee,I donated through HITs. what is this organization about?,,,,,train
20180904-001208_706_live,2,persuader,Smile first or First Smile ...this is non governmental organisation established by Snipess Jessey Armah to help put a smile on the face of children in west Africa  ,caring,17,credibility-appeal,2,train
20180904-001208_706_live,2,persuadee,I thought thin HIT belongs to Save the Children. It is smile first for first smile now?,,,,,train
20180904-001208_706_live,3,persuader,well All for a good Course i will give and never regret it.....if donations are giving for the  helped  needed any where in the world i do not really mind how about you...?,caring,17,task-related-inquiry,1,train
20180904-001208_706_live,3,persuadee,I know but I want to know where my donation to this HIT goes and I wanna know about the organization,,,,,train
20180904-001208_706_live,4,persuader,this donation is purposefully for Save the Children ,caring,17,donation-information,6,train
20180904-001208_706_live,4,persuadee,"okay so please tell me more about ""Save the Children"" is it an international charity?",,,,,train
20180904-001208_706_live,5,persuader,yes this is an international Children Charity organisation ,confident,15,credibility-appeal,2,train
20180904-001208_706_live,5,persuadee,"in how many countries do they work, what are the main issues they work on?",,,,,train
20180904-001208_706_live,6,persuader,"this organisation cut accross 12 countries like India, Mexico , Libya , Ghana among many other Countries ....but the main goal is that  we put nutritious amount of food on the table for this children  some part of this donations also is water and Clothing  and more of this goes females to have sanitary pads among other useful  domestic needs  ",caring,17,logical-appeal,3,train
20180904-001208_706_live,6,persuadee,That is interesting. Is it possible to join them in person? and help them?,,,,,train
20180904-001208_706_live,7,persuader,"yes , your help in any other way is possible .",hopeful,20,no_strategy,0,train
20180904-001208_706_live,7,persuadee,is there any big company cooperating with them?,,,,,train
20180904-001208_706_live,8,persuader,none that i know of but trust me you and i and the world as a whole is the Big Company we are each others keeper that is why we are asking you to make a change when you look in that mirror starting with you the person you see in the mirror by doing so we are closer than a brother or a sister to one another  ,trusting,3,emotion-appeal,8,train
20180904-001208_706_live,8,persuadee,"I will donate anyway, it's okay. IKEA and Disney cooperate with them and I know a little help can make a difference",,,,,train
20180904-001208_706_live,9,persuader,thank you so much for the Faith and the good heart of yours we are closer than a brother or sister we are each others keeper...Smile First or First Smile...thank you,grateful,8,no_strategy,0,train
20180904-001208_706_live,9,persuadee,"thanks, sure I will donate ",,,,,train
20180904-001208_706_live,10,persuader,thank you once again indeed the world can be a better place through Donations a little kindness at a time.....SMILE FIRST OR FIRST SMILE,grateful,8,no_strategy,0,train
20180904-004818_580_live,0,persuader,Have you heard of the charity Save the Children?,caring,17,source-related-inquiry,5,train
20180904-004818_580_live,0,persuadee,"Yes I have, but I don't know a lot about it.",,,,,train
20180904-004818_580_live,1,persuader,"They promote children's rights, provides relief, and helps support children in developing countries.",caring,17,credibility-appeal,2,train
20180904-004818_580_live,1,persuadee,That sounds like a very nice cause.,,,,,train
20180904-004818_580_live,2,persuader,"Yes, it\'s a great cause.  And the charity is highly rated with many positive rewards.  Including an ""A"" rating from the American Institute of Philanthropy.  ",confident,15,credibility-appeal,2,train
20180904-004818_580_live,2,persuadee,That's awesome! Do you know when the charity began?,,,,,train
20180904-004818_580_live,3,persuader,"It was founded way back on April 15, 1919! A charity with that kind of history shows that it has made an amazing impact.  Just last year they helped a total of 155 million children!",confident,15,credibility-appeal,2,train
20180904-004818_580_live,3,persuadee,That is very impressive. Do you know on average how much money the charity makes per year?,,,,,train
20180904-004818_580_live,4,persuader,"The total operating revenue was $807,412 in 2017, and 9 out of every 10  dollars they make goes straight into the programs and services to help children and families in need.",confident,15,credibility-appeal,2,train
20180904-004818_580_live,4,persuadee,That is awesome.,,,,,train
20180904-004818_580_live,5,persuader,"I know I was surprised by those numbers.  A lot of widely known charities aren't as open and honest about where their finances go, but you can easily find Save the Children's financial reports online.  That's important to me in a charity.",surprised,11,credibility-appeal,2,train
20180904-004818_580_live,5,persuadee,"Yes, definitely. Unfortunately some ""charities"" are just scams that do not donate to a worthy cause at all.",,,,,train
20180904-004818_580_live,6,persuader,"That's the truth.  That's why it's so important to do research before donating.  Save the Children even breaks down where exactly your money goes on their website.  For example, 34% of the money donated goes to health & nutrition services and programs, 21% to education, 11% to emergencies, 11% to HIV/AIDs, etc.  It is fully listed on the site with an easy to read graphic.  Super helpful.",trusting,3,credibility-appeal,2,train
20180904-004818_580_live,6,persuadee,"That's very helpful. It is best to be transparent when running a charity like that, especially when the charity brings in a large amount of money. That way nobody can question anything.",,,,,train
20180904-004818_580_live,7,persuader,"Oh yeah.  When I first heard about these super well known organizations only actually using about 5% of their proceeds for their services I was shocked.  Save the Children uses a total of 86% of proceeds for their services and programs! The rest goes to ""fundraising, management, and general"" as the website says.  That\'s good to hear that it\'s not all about filling some people\'s pockets.",surprised,11,credibility-appeal,2,train
20180904-004818_580_live,7,persuadee,"Right. I understand that people have to get paid for what they do, but they shouldn't be making an extravagant amount of money.",,,,,train
20180904-004818_580_live,8,persuader,Exactly.  It's pretty infuriating to know that some people play on people's sensitivities and vulnerable states to just get rich.  I know when I make donations I always be sure to get the facts first now.  Have you ever donated to charity in the past?,angry,5,personal-related-inquiry,4,train
20180904-004818_580_live,8,persuadee,Yes I have. I usually like to donate to Johns Hopkins Hospital because that is where I had many of my surgeries when I was a child. The people there saved my life on more than one occasion and it's just a great hospital.,,,,,train
20180904-004818_580_live,9,persuader,"That is so special.  That must be an amazing feeling to be able to give back.  How do you feel about donating to Save the Children?  You can choose an amount that would be taken out automatically from your reward from this task.  You can pick any amount from $0 to $2.  I know that any small donation counts, because the more individuals donate the more impact they can make.",caring,17,no_strategy,0,train
20180904-004818_580_live,9,persuadee,"Sure, I'd be glad to donate $0.25 to Save the Children.",,,,,train
20180904-004818_580_live,10,persuader,"That is awesome!  Nice move.  That's some good karma for you right there, and knowledge that your money is going to help children around the world.  Thanks for doing your part!",grateful,8,no_strategy,0,train
20180904-012448_306_live,0,persuader,"Hello, I would like to speak to you about Save The Children . Have you heard of this charity?",caring,17,source-related-inquiry,5,train
20180904-012448_306_live,0,persuadee,"No, please tell me more. Do they have a car?",,,,,train
